District,Season,season_temporal,transplant_month,growth_start_month,harvest_start_month,temp_diurnal_range,temp_mean,gdd_proxy,svp_proxy,vpd_proxy,humidity_mid,season_sin,season_cos,area_log,area_x_diurnal,temp_x_humidity,Season_enc,Crop Name_enc,Transplant_enc,Growth_enc,Harvest_enc,District_enc,AP Ratio
Magura,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.43372200355424,4104.0,1470.0,1,58,1,28,7,34,4.938596491
Manikganj,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.077642243349034,7830.0,1470.0,1,58,1,28,7,35,2.834482759
Meherpur,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.883322388488279,6444.0,1470.0,1,58,1,28,7,36,11.09776536
Moulvibazar,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.123963979403259,3006.0,1470.0,1,58,1,28,7,37,2.550898204
Munshiganj,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.976350909297934,7074.0,1470.0,1,58,1,28,7,38,1.590330789
Mymensingh,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.899723107284872,17838.0,1470.0,1,58,1,28,7,39,3.144298688
Naogaon,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.905361848054571,6588.0,1470.0,1,58,1,28,7,40,4.265027322
Narail,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.736572297479192,5562.0,1470.0,1,58,1,28,7,41,6.368932039
Narayanganj,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.522092798170152,12222.0,1470.0,1,58,1,28,7,42,2.459499264
Narsingdi,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.181783550292085,3186.0,1470.0,1,58,1,28,7,43,2.971751412
Natore,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.840641657373398,6174.0,1470.0,1,58,1,28,7,44,3.903790087
Netrokona,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.497168225293202,4374.0,1470.0,1,58,1,28,7,45,4.905349794
Nilphamari,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.746203190540153,5616.0,1470.0,1,58,1,28,7,46,3.871794872
Noakhali,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.163314804034641,8532.0,1470.0,1,58,1,28,7,47,1.305907173
Pabna,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.739336627357174,15192.0,1470.0,1,58,1,28,7,48,4.356635071
Panchagar,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.7430031878094825,5598.0,1470.0,1,58,1,28,7,49,2.610932476
Patuakhali,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.117993812416755,2988.0,1470.0,1,58,1,28,7,50,2.530120482
Pirojpur,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.594711379601839,4824.0,1470.0,1,58,1,28,7,51,2.182835821
Rajbari,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.359573868672378,10386.0,1470.0,1,58,1,28,7,52,6.405545927
Rajshahi,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.52649485957079,12276.0,1470.0,1,58,1,28,7,53,4.54398827
Rangamati,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.1463292576688975,8388.0,1470.0,1,58,1,28,7,54,1.673819742
Rangpur,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.037870919922137,7524.0,1470.0,1,58,1,28,7,55,2.227272727
Satkhira,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.759255270663693,15498.0,1470.0,1,58,1,28,7,56,4.178861789
Shariatpur,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.480638923341991,4302.0,1470.0,1,58,1,28,7,57,4.041841004
Sherpur,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.908082938168931,6606.0,1470.0,1,58,1,28,7,58,4.081743869
Sirajganj,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.602118820879701,4860.0,1470.0,1,58,1,28,7,59,5.47037037
Sunamganj,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.117993812416755,2988.0,1470.0,1,58,1,28,7,60,3.36746988
Sylhet,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,4.7535901911063645,2070.0,1470.0,1,58,1,28,7,61,1.634782609
Tangail,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,6.818924065275521,16452.0,1470.0,1,58,1,28,7,62,2.915754923
Thakurgaon,Kharif 2,2,8.0,9.0,2.0,18.0,21.0,11.0,2.487819740886103,0.7463459222658311,70.0,-0.8660254037844385,-0.5000000000000004,5.765191102784844,5724.0,1470.0,1,58,1,28,7,63,3.022012579
Bagerhat,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.338594078203183,5650.0,1200.0,2,59,11,27,27,0,3.408849558
Bandarban,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.877735781779639,3560.0,1200.0,2,59,11,27,27,1,2.629213483
Barguna,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.41610040220442,2240.0,1200.0,2,59,11,27,27,2,3.053571429
Barishal,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.635946555686647,7610.0,1200.0,2,59,11,27,27,3,3.494086728
Bhola,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.2422232654551655,5130.0,1200.0,2,59,11,27,27,4,6.966861598
Bogura,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.548219102762372,6970.0,1200.0,2,59,11,27,27,5,3.901004304
Brahmanbaria,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.030685260261263,4150.0,1200.0,2,59,11,27,27,6,3.122891566
Chandpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.529418838262226,6840.0,1200.0,2,59,11,27,27,7,4.875730994
Chapai Nawabganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.849324779946859,3460.0,1200.0,2,59,11,27,27,8,3.315028902
Chattogram,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.63433723562832,20670.0,1200.0,2,59,11,27,27,9,4.892114175
Chuadanga,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.489412083508719,17880.0,1200.0,2,59,11,27,27,10,6.016778523
CoxsBazar,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.389071729816501,2180.0,1200.0,2,59,11,27,27,11,4.775229358
Cumilla,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.644919344958857,20890.0,1200.0,2,59,11,27,27,12,4.973192915
Dhaka,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.752270376141742,8550.0,1200.0,2,59,11,27,27,13,8.022222222
Dinajpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.421622267806518,6140.0,1200.0,2,59,11,27,27,14,3.892508143
Faridpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.1463292576688975,4660.0,1200.0,2,59,11,27,27,15,3.379828326
Feni,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.131226489483141,4590.0,1200.0,2,59,11,27,27,16,2.488017429
Gaibandha,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.3561076606958915,5750.0,1200.0,2,59,11,27,27,17,3.56
Gazipur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.87493073085203,3550.0,1200.0,2,59,11,27,27,18,2.363380282
Gopalganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.677083461247136,7930.0,1200.0,2,59,11,27,27,19,5.253467844
Habiganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.924255797414532,3730.0,1200.0,2,59,11,27,27,20,5.016085791
Jamalpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.8308742346461795,9250.0,1200.0,2,59,11,27,27,21,4.0
Jashore,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.410347097821024,16520.0,1200.0,2,59,11,27,27,22,6.137409201
Jhallokati,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.234410725718371,5090.0,1200.0,2,59,11,27,27,23,6.243614931
Jhenaidah,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.078341579557671,11850.0,1200.0,2,59,11,27,27,24,5.974683544
Joypurhat,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.53338948872752,2520.0,1200.0,2,59,11,27,27,25,4.817460317
Khagrachari,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.699500340161678,8110.0,1200.0,2,59,11,27,27,26,3.532675709
Khulna,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.597145701886651,7320.0,1200.0,2,59,11,27,27,27,3.023224044
Kishoreganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.645090969505644,7680.0,1200.0,2,59,11,27,27,28,6.764322917
Kurigram,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.175867270105761,4800.0,1200.0,2,59,11,27,27,29,4.602083333
Kushtia,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.566672429803241,7100.0,1200.0,2,59,11,27,27,30,7.438028169
Lakshmipur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.841615476477592,9350.0,1200.0,2,59,11,27,27,31,2.231016043
Lalmonirhat,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.634789603169249,2790.0,1200.0,2,59,11,27,27,32,3.064516129
Madaripur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.306275286948016,5470.0,1200.0,2,59,11,27,27,33,4.736745887
Magura,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.537334267018537,2530.0,1200.0,2,59,11,27,27,34,5.4743083
Manikganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.728628613084702,8350.0,1200.0,2,59,11,27,27,35,7.141317365
Meherpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.214935757608986,1830.0,1200.0,2,59,11,27,27,36,8.371584699
Moulvibazar,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.154858094016418,4700.0,1200.0,2,59,11,27,27,37,4.9
Munshiganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.154858094016418,4700.0,1200.0,2,59,11,27,27,38,5.582978723
Mymensingh,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.77078942390898,8710.0,1200.0,2,59,11,27,27,39,7.977037887
Naogaon,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.26530121273771,5250.0,1200.0,2,59,11,27,27,40,4.036190476
Narail,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.886104031450156,3590.0,1200.0,2,59,11,27,27,41,5.161559889
Narayanganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.786897381366708,3250.0,1200.0,2,59,11,27,27,42,4.532307692
Narsingdi,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.035481432524756,4170.0,1200.0,2,59,11,27,27,43,3.997601918
Natore,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.1779441140506,4810.0,1200.0,2,59,11,27,27,44,3.276507277
Netrokona,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.09807428216624,4440.0,1200.0,2,59,11,27,27,45,6.578828829
Nilphamari,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.436150368369428,6230.0,1200.0,2,59,11,27,27,46,5.974317817
Noakhali,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.138073034044347,12580.0,1200.0,2,59,11,27,27,47,4.392686804
Pabna,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.473890696352274,6470.0,1200.0,2,59,11,27,27,48,3.72488408
Panchagar,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.814130531825066,3340.0,1200.0,2,59,11,27,27,49,6.796407186
Patuakhali,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.739792912179234,3100.0,1200.0,2,59,11,27,27,50,3.958064516
Pirojpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.525029657843462,6810.0,1200.0,2,59,11,27,27,51,2.881057269
Rajbari,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.345636360828596,5690.0,1200.0,2,59,11,27,27,52,4.725834798
Rajshahi,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.014814351275545,11120.0,1200.0,2,59,11,27,27,53,7.850719424
Rangamati,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.455198563340122,6350.0,1200.0,2,59,11,27,27,54,2.759055118
Rangpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.818924065275521,9140.0,1200.0,2,59,11,27,27,55,4.479212254
Satkhira,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.728628613084702,8350.0,1200.0,2,59,11,27,27,56,5.361676647
Shariatpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.8916442118257715,3610.0,1200.0,2,59,11,27,27,57,8.739612188
Sherpur,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,5.652489180268651,2840.0,1200.0,2,59,11,27,27,58,5.144366197
Sirajganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.2285110035911835,5060.0,1200.0,2,59,11,27,27,59,3.903162055
Sunamganj,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.452048954437226,6330.0,1200.0,2,59,11,27,27,60,4.823064771
Sylhet,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.271008538280992,14370.0,1200.0,2,59,11,27,27,61,3.288100209
Tangail,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,7.161622002939187,12880.0,1200.0,2,59,11,27,27,62,5.22826087
Thakurgaon,Rabi,0,9.0,10.0,11.0,10.0,20.0,10.0,2.3390469163992624,0.935618766559705,60.0,0.0,1.0,6.706862336602747,8170.0,1200.0,2,59,11,27,27,63,3.793145655
Bagerhat,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.582025138892826,8652.0,1360.0,1,60,10,21,20,0,5.140083218
Bandarban,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.501289670540389,7980.0,1360.0,1,60,10,21,20,1,3.076691729
Barguna,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,5.831882477283517,4080.0,1360.0,1,60,10,21,20,2,4.791176471
Barishal,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.71901315438526,9924.0,1360.0,1,60,10,21,20,3,2.828295042
Bhola,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.660575149839686,9360.0,1360.0,1,60,10,21,20,4,2.925641026
Bogura,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.803026643632217,29364.0,1360.0,1,60,10,21,20,5,4.17041275
Brahmanbaria,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.97354301952014,12804.0,1360.0,1,60,10,21,20,6,6.321462043
Chandpur,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.878326468291325,11640.0,1360.0,1,60,10,21,20,7,5.543298969
Chapai Nawabganj,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.013715156042802,4896.0,1360.0,1,60,10,21,20,8,3.495098039
Chattogram,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.970049304976135,34704.0,1360.0,1,60,10,21,20,9,4.860650069
Chuadanga,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.964135612418245,12684.0,1360.0,1,60,10,21,20,10,4.153263955
CoxsBazar,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.71295620067707,9864.0,1360.0,1,60,10,21,20,11,5.307785888
Cumilla,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.2196420401307355,16380.0,1360.0,1,60,10,21,20,12,4.973626374
Dhaka,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.966024187106113,12708.0,1360.0,1,60,10,21,20,13,7.805476865
Dinajpur,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.194436851100335,15972.0,1360.0,1,60,10,21,20,14,3.336589031
Faridpur,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.395261598115449,7176.0,1360.0,1,60,10,21,20,15,4.60367893
Feni,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.07073772800249,5184.0,1360.0,1,60,10,21,20,16,3.046296296
Gaibandha,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.688354713946762,9624.0,1360.0,1,60,10,21,20,17,3.961346633
Gazipur,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.80128303447162,10776.0,1360.0,1,60,10,21,20,18,4.334075724
Gopalganj,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,5.958424693029782,4632.0,1360.0,1,60,10,21,20,19,5.89119171
Habiganj,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.945051063725834,12444.0,1360.0,1,60,10,21,20,20,7.462873674
Jamalpur,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.77485576666552,28548.0,1360.0,1,60,10,21,20,21,4.088272383
Jashore,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.6004023345004,23976.0,1360.0,1,60,10,21,20,22,4.068568569
Jhallokati,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,5.616771097666572,3288.0,1360.0,1,60,10,21,20,23,1.733576642
Jhenaidah,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.1808311990445555,15756.0,1360.0,1,60,10,21,20,24,5.04950495
Joypurhat,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.22455842927536,6048.0,1360.0,1,60,10,21,20,25,4.607142857
Khagrachari,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.359467638255621,18840.0,1360.0,1,60,10,21,20,26,3.065605096
Khulna,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.253828811575473,6228.0,1360.0,1,60,10,21,20,27,3.759152216
Kishoreganj,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.094234845924755,14448.0,1360.0,1,60,10,21,20,28,5.664451827
Kurigram,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,7.00669522683704,13236.0,1360.0,1,60,10,21,20,29,4.192203083
Kushtia,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.910750787961936,12024.0,1360.0,1,60,10,21,20,30,6.052894212
Lakshmipur,Kharif 2,2,10.0,11.0,3.0,12.0,16.0,6.0,1.8188820592283421,0.27283230888425136,85.0,-0.8660254037844385,-0.5000000000000004,6.62273632394984,9012.0,1360.0,1,60,10,21,20,31,2.507323569
